,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockValue,IncomeTaxExpenseBenefit,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,StockholdersEquity,name,cityba,afs,Major Group,cluster label
4376,337000000000.0,52842000000.0,3465000000.0,-899000000.0,-426.0120576,16006000000.0,2322000000.0,172000000000.0,337000000000.0,62238000000.0,-14807000000.0,-5071000000.0,18914000000.0,7420000000.0,10091718682.0,223000000000.0,384000000000.0,159000000000.0,exxon mobil corp,irving,1,29,6
4377,94300000000.0,38592000000.0,11839000000.0,10786105207.0,0.01,10000000.0,5000000.0,57607000000.0,94300000000.0,19512000000.0,-5954000000.0,15403000000.0,1834000000.0,8270000000.0,1182000000.0,37996000000.0,12160000000.0,28921000000.0,marathon petroleum corp,findlay,1,29,0
4378,11328200000.0,5227800000.0,1444700000.0,-125400000.0,-2.169894672,243007729.5,-4300000.0,9222900000.0,11328200000.0,3879600000.0,33800000.0,-136100000.0,-23100000.0,-16500000.0,100700000.0,4027600000.0,-741900000.0,2093000000.0,pbf holding co llc,parsippany,4,29,0
4379,303810000.0,94355000.0,39125000.0,-16539000.0,0.1,2497000.0,-298000.0,105711000.0,303810000.0,33006000.0,-7470000.0,-8572000.0,-497000.0,-2149000.0,-2091000.0,188109000.0,138175000.0,197810000.0,trecora resources,sugar land,2,29,0
4380,243000000000.0,32973000000.0,9833351391.0,1951000000.0,0.75,1832000000.0,2107000000.0,109000000000.0,243000000000.0,28147000000.0,-5998000000.0,-3135000000.0,11150000000.0,4459000000.0,3403236252.0,151000000000.0,160000000000.0,133000000000.0,chevron corp,san ramon,1,29,6
4381,5540000000.0,1199000000.0,87000000.0,-10000000.0,1.771420847,76803714.41,8000000.0,4761000000.0,5540000000.0,864000000.0,-254000000.0,-31000000.0,275000000.0,320000000.0,420000000.0,1400000000.0,12398353475.0,402491941.3,sunoco lp,dallas,1,29,0
4382,85403000000.0,17172000000.0,6608000000.0,3641000000.0,0.01,21000000.0,989000000.0,41127000000.0,85403000000.0,8150000000.0,-2218000000.0,-481000000.0,6331000000.0,2091000000.0,3086322737.0,57717000000.0,37116000000.0,38707962943.0,conocophillips,houston,1,29,0
4383,19166000000.0,3969000000.0,2430000000.0,691000000.0,1.0,310000000.0,245000000.0,12634000000.0,19166000000.0,2527000000.0,-240000000.0,-445000000.0,1376000000.0,179000000.0,728854011.4,13657000000.0,155000000.0,5488000000.0,hess corp,new york,1,29,0
4384,6788400000.0,2961500000.0,833000000.0,45500000.0,0.01,900000.0,-46000000.0,6058097107.0,6788400000.0,2791300000.0,29300000.0,-118700000.0,134900000.0,-81100000.0,-165500000.0,2362600000.0,342000000.0,1402779091.0,"delek us holdings, inc.",brentwood,1,29,0
4385,12560033000.0,4144450000.0,1398280000.0,29962000.0,0.01,2560000.0,95178000.0,5938474533.0,12560033000.0,2012771000.0,-138478000.0,-322312000.0,490081000.0,168850000.0,472294000.0,3017830492.0,4172560000.0,5443375000.0,hollyfrontier corp,dallas,1,29,0
4386,1840300000.0,591000000.0,34500000.0,-74900000.0,4.031298777,52433904.54,900000.0,2192000000.0,1840300000.0,880200000.0,31100000.0,-16700000.0,-89300000.0,-80174083.72,-140200000.0,889900000.0,663861546.7,985234063.6,"calumet specialty products partners, l.p.",indianapolis,2,29,0
4387,135108226.0,43811140.0,14966612.0,4071568.0,0.001,59909.0,0.0,79577270.0,135108226.0,30998919.0,1772279.0,-2746928.0,5046217.0,-18400200.0,6568211.0,46683730.0,-109420115.0,16444025.0,vertex energy inc.,houston,4,29,0
4388,93567000.0,34958000.0,14540000.0,-7968000.0,0.0,0.0,228000.0,28566000.0,93567000.0,17194000.0,-27000.0,-16237000.0,8314000.0,-67000.0,380000.0,1836000.0,-41925000.0,65001000.0,genasys inc.,san diego,4,36,0
4389,1681900000.0,385000000.0,94200000.0,-53600000.0,0.01,900000.0,1400000.0,662940603.5,1681900000.0,301800000.0,-17300000.0,-97300000.0,61000000.0,17600000.0,40600000.0,190200000.0,-138400000.0,1332100000.0,knowles corp,itasca,1,36,0
4390,330781000.0,285595000.0,178698000.0,-7480000.0,0.001,83000.0,344000.0,215996000.0,330781000.0,188355000.0,-2948000.0,18934000.0,-23466000.0,-34039000.0,-37293000.0,11368000.0,-266809000.0,114785000.0,"arlo technologies, inc.",san jose,2,36,0
4391,763820000.0,670812000.0,365380000.0,157652000.0,0.0001,18000.0,15600000.0,460633000.0,763820000.0,453172000.0,110680000.0,-3019000.0,50993000.0,-14003000.0,-8839000.0,9737000.0,36206000.0,303187000.0,vizio holding corp.,irvine,4,36,0
4392,521384000.0,344250000.0,67690000.0,10537000.0,0.01,246000.0,4817000.0,214016000.0,521384000.0,196956000.0,307000.0,-8113000.0,16484000.0,12586000.0,17632000.0,82485000.0,337576000.0,307368000.0,universal electronics inc,scottsdale,2,36,0
4393,1084098000.0,911694000.0,670905000.0,263614000.0,0.001,128000.0,3436000.0,496971000.0,1084098000.0,400919000.0,49930000.0,-34792000.0,246741000.0,167339000.0,166508000.0,71732000.0,-61153000.0,587127000.0,sonos inc,santa barbara,1,36,0
4394,32817000.0,32567000.0,4418000.0,-827000.0,0.01,529000.0,11000.0,3287000.0,32817000.0,1392000.0,204000.0,984000.0,-1811000.0,-915000.0,-921000.0,-105048945.3,-20900000.0,29530000.0,emerson radio corp,parsippany,4,36,0
4395,26324145.0,15548516.0,6950215.0,2520692.44,0.005,43044.0,4125.0,6749044.0,26324145.0,2052124.0,3306272.0,-704206.0,348740.0,493594.0,-390492.0,1281180.0,8729939.0,19575101.0,koss corp,milwaukee,4,36,0
4396,1754950000.0,819400000.0,53659000.0,-1237000.0,0.01,411000.0,9817000.0,1002938000.0,1754950000.0,721410000.0,-90332000.0,-20974000.0,110069000.0,59456000.0,39397000.0,113589000.0,553925000.0,752012000.0,comfort systems usa inc,houston,1,17,0
4397,5133170000.0,3113354000.0,668908000.0,-233774000.0,0.01,607000.0,35616000.0,3041993000.0,5133170000.0,2143110000.0,-157085000.0,-70939000.0,-6972000.0,97350000.0,250362000.0,155565000.0,2648109000.0,2090475000.0,"emcor group, inc.",norwalk,1,17,0
4398,715930000.0,425226000.0,18524000.0,-31410272.78,0.01,220000.0,2640000.0,364374000.0,715930000.0,289506000.0,27717000.0,-97919000.0,35149000.0,44235000.0,55481000.0,35932000.0,150626000.0,328189000.0,"ies holdings, inc.",houston,2,17,0
4399,8720596000.0,3733935000.0,212473000.0,12100000.0,0.0,2000.0,54675000.0,4230802000.0,8720596000.0,2131133000.0,31236000.0,-96371000.0,314561000.0,206794000.0,161651000.0,2468733408.0,3454682000.0,4486732000.0,"quanta services, inc.",houston,1,17,0
4400,1102005000.0,594965321.0,33336000.0,-73345000.0,-4.012117491,41836668.36,8751000.0,513490000.0,1102005000.0,599146423.6,7497000.0,-128038000.0,47196000.0,27420000.0,36289000.0,27117000.0,273214000.0,568866000.0,st joe co,panama city beach,2,65,0
4401,102148000.0,268903566.0,17715000.0,-45374695.5,-3.195604666,57269108.72,-1396000.0,23629000.0,102148000.0,243618527.9,294000.0,-46880716.47,-964000.0,-3974000.0,31506840.57,62660000.0,71440000.0,77857000.0,kaanapali land llc,chicago,4,65,0
4402,245235.0,159149.0,136382.0,-38580395.51,0.0001,4562.0,-800.0,175717.0,245235.0,149149.0,-69.0,-40709433.44,-100135.0,-81127.0,3756786.622,40293.0,-1404722.0,69518.0,forge innovation development corp.,city of industry,4,65,0
4403,44955000.0,-533084665.2,15272000.0,-487269.6383,5.429388109,94000.0,269000.0,32332000.0,510341000.0,-942555047.8,-38813000.0,56504000.0,-14990000.0,-69484602.04,11769000.0,300001380.0,-67576000.0,99088000.0,stratus properties inc,austin,4,65,0
4404,13958303.0,7805980.0,18745099.7,3081044.0,0.01,80888.0,-3044835.269,4623939.0,13958303.0,2857638.0,8033808.0,-1223651.0,-3964703.0,-2458146.0,-1295060.0,3015983.0,-95895413.0,9426917.0,"gaucho group holdings, inc.",miami beach,4,65,0
4405,92157.0,92157.0,92157.0,-1473506.873,0.001,2496249.0,-5805148.211,281029.0,92157.0,-90273736.24,239737.0,0.0,-156098.0,-124024.0,-4647794.0,73670844.03,-5551850.0,-188872.0,community redevelopment inc.,aventura,4,65,0
4406,5311059.0,224680.0,16841.0,3670.0,0.001,28330.0,-4894887.557,4375836.0,5311059.0,2664149.0,639983.0,-271259.0,-365054.0,-30854.0,-2617886.0,-168393663.7,-12607069.0,641723.0,international land alliance inc.,san diego,4,65,0
4407,101103000.0,92771483.04,23274000.0,-1527000.0,0.1,731000.0,389000.0,10361000.0,101103000.0,-51332099.11,2940000.0,-1000.0,-4466000.0,1637000.0,1795000.0,28000.0,49347000.0,90742000.0,amrep corp.,havertown,4,65,0
4408,52551000.0,36212721.54,2310000.0,-7853000.0,0.509791513,2092000.0,-2146000.0,136074000.0,52551000.0,-63447378.52,3589000.0,-755000.0,-10687000.0,-5228000.0,-6118000.0,33125262.11,-84960000.0,-82868000.0,portsmouth square inc,los angeles,4,65,0
4409,211422000.0,165673000.0,51175000.0,27539000.0,0.001,24000.0,60000.0,122651000.0,211422000.0,107706000.0,9241000.0,13317000.0,4981000.0,-8906000.0,-8317000.0,26306000.0,-329546000.0,88771000.0,impinj inc,seattle,2,36,0
4410,446376000.0,349030000.0,159763000.0,-1979000.0,-0.56914024,41999205.16,856000.0,53484000.0,446376000.0,49777000.0,4644000.0,-36594000.0,30115000.0,19394000.0,20009000.0,92956000.0,195494000.0,392586000.0,vicor corp,andover,1,36,0
4411,5332000000.0,2849400000.0,708800000.0,174200000.0,0.0001,0.0,11300000.0,4588300000.0,5332000000.0,1710800000.0,91700000.0,-35800000.0,120000000.0,9700000.0,182000000.0,409200000.0,-1289800000.0,743700000.0,vertiv holdings co,columbus,1,36,0
4412,1776232000.0,1103986000.0,507176000.0,26808000.0,0.001,58971349.73,1876000.0,899626000.0,1776232000.0,377396000.0,-26239000.0,-32889000.0,87689000.0,35409000.0,41080000.0,115160000.0,778646000.0,875941000.0,advanced energy industries inc,denver,1,36,0
4413,1160900000.0,559800000.0,128300000.0,27700000.0,0.01,82686301.61,4700000.0,676200000.0,1160900000.0,186200000.0,-1300000.0,-12900000.0,42000000.0,8700000.0,47600000.0,456795728.9,24800000.0,471500000.0,varex imaging corp,salt lake city,1,36,0
4414,11859000.0,10571000.0,6611000.0,-3862000.0,0.001,12000.0,37000.0,3540000.0,11859000.0,3427000.0,-295000.0,-67000.0,-3405000.0,-3225000.0,-3425000.0,660000.0,-199383000.0,11823000.0,neonode inc.,stockholm,4,36,0
4415,43399000.0,31719000.0,15254000.0,-3077000.0,0.01,53000.0,25000.0,3528000.0,43399000.0,3282000.0,3420000.0,-3125000.0,48000.0,-18000.0,616000.0,2952000.0,-5176000.0,39871000.0,lgl group inc,orlando,4,36,0
4416,140417000.0,136324000.0,135288000.0,118426000.0,0.001,164000.0,-5113392.876,11520000.0,140417000.0,10399000.0,131587000.0,-1884000.0,-16936495.0,-21193000.0,-21179000.0,2742000.0,-607426000.0,128897000.0,"microvision, inc.",redmond,4,36,0
4417,62812000.0,46172000.0,661000.0,-2311000.0,0.01,27000.0,-596000.0,45399000.0,62812000.0,31432000.0,3764000.0,-642000.0,-5433000.0,-1375000.0,406000.0,5744000.0,1287000.0,17413000.0,nortech systems inc,maple grove,4,36,0
4418,7159329.0,5699739.0,1494346.0,364643.0,0.01,139674.0,0.0,4117285.0,7159329.0,1451232.0,0.0,-14036.0,378679.0,1515050.0,419059.0,576615.0,-16769903.0,3042044.0,"inrad optics, inc.",northvale,4,36,0
4419,256421000.0,13411000.0,10060000.0,301990.6214,0.003,17000.0,-614000.0,9025000.0,26421000.0,5424000.0,-1140000.0,-164000.0,1984000.0,1771000.0,1206000.0,9500000.0,-4323000.0,17396000.0,bonso electronics international inc,kowloon,4,36,0
4420,14640000.0,12733000.0,12478000.0,-2576036.016,0.0001,1000.0,-3881188.039,864000.0,14640000.0,864000.0,4000.0,-85000.0,-2738000.0,-5398000.0,-5396000.0,275000.0,-62601000.0,13776000.0,crown electrokinetics corp.,corvallis,4,36,0
4421,259101000.0,151356000.0,105391000.0,86711000.0,-1.00511438,58394525.81,3510000.0,27712000.0,259101000.0,23493000.0,138054000.0,-29737000.0,-21699000.0,42216000.0,47025000.0,7262000.0,-77190000.0,230025000.0,"ault global holdings, inc.",las vegas,4,36,0
4422,37980803.0,34990284.0,6802712.0,-596804.2461,0.3333,1043291.0,-186654.0,144207838.7,37980803.0,7479951.0,-1201316.0,2006910.0,594996.0,-181543.0,-426139.0,2990519.0,17414730.0,30332295.0,espey mfg & electronics corp,saratoga springs,4,36,0
4423,21737436.0,12895418.0,731819.0,-553554.0,0.0001,16404.0,-17476.0,9886398.0,21737436.0,9886398.0,38557.0,-189974.0,-578073.0,-406607.0,306997.0,6792315.0,-144409.0,11409077.0,"ionix technology, inc.","dalian city, liaoning province",4,36,0
4424,21737436.0,12895418.0,731819.0,-553554.0,0.0001,16404.0,-17476.0,9886398.0,21737436.0,9886398.0,38557.0,-189974.0,-578073.0,-406607.0,306997.0,6792315.0,-144409.0,11409077.0,"ionix technology, inc.","dalian city, liaoning province",4,36,0
4425,2890830000.0,731303000.0,306542000.0,34636856.45,0.01,421000.0,26392000.0,1499498000.0,2890830000.0,189013000.0,-56164000.0,-11935000.0,111121000.0,95327000.0,134481000.0,1641063000.0,1384289000.0,1391332000.0,eagle materials inc,dallas,1,32,0
4426,161000000000.0,52199672079.0,5469000000.0,328000000.0,0.1,135000000.0,579000000.0,128000000000.0,161000000000.0,57063623140.0,-1141000000.0,-839000000.0,2328000000.0,2398000000.0,2648000000.0,563000000.0,40162000000.0,33735000000.0,aflac inc,columbus,1,63,6
4427,302000000000.0,89565991288.0,2417400000.0,-432400000.0,0.01,4800000.0,61000000.0,286000000000.0,302000000000.0,122000000000.0,-623200000.0,-942800000.0,1133600000.0,361800000.0,1121014113.0,5131430111.0,12395000000.0,16233100000.0,principal financial group inc,des moines,1,63,6
4428,70807900000.0,22056120470.0,2146420634.0,-73900000.0,0.1,30700000.0,125500000.0,59860400000.0,70807900000.0,26240837218.0,-111400000.0,-506700000.0,544200000.0,335900000.0,663284314.8,499800000.0,11487600000.0,10947500000.0,unum group,chattanooga,1,63,0
4429,3225462000.0,1057886653.0,174390000.0,56291665.4,1.0,23796000.0,18898000.0,2220709000.0,3225462000.0,847209270.4,63950000.0,-75506000.0,74957000.0,46870000.0,107076040.5,136146000.0,944091000.0,1005479000.0,triple-s management corp,san juan,2,63,0
4430,35519700000.0,10309750420.0,737387133.1,-277100000.0,0.01,1300000.0,66200000.0,30195700000.0,35519700000.0,12787342183.0,35000000.0,-550400000.0,238300000.0,78000000.0,212500000.0,2261348847.0,944200000.0,5324000000.0,"cno financial group, inc.",carmel,1,63,0
4431,3535100000.0,1816400000.0,69481060.25,-97700000.0,1.25,118200000.0,-11200000.0,4160147929.0,3535100000.0,1591400000.0,29500000.0,17100000.0,-143700000.0,-38400000.0,12900000.0,154300000.0,-780700000.0,-851300000.0,"diebold nixdorf, inc",north canton,1,35,0
4432,12063000000.0,3106000000.0,449000000.0,291000000.0,0.01,1000000.0,31000000.0,10632000000.0,12063000000.0,2967000000.0,2641000000.0,-2609000000.0,127000966.3,-9000000.0,194000000.0,676000000.0,963000000.0,1154000000.0,ncr corp,atlanta,1,35,0
4433,797675000.0,177005000.0,85218000.0,-95468000.0,0.02,540000.0,-12258000.0,361114000.0,797675000.0,60353000.0,319347000.0,-381701000.0,-33058000.0,-18227000.0,-22996000.0,14006000.0,-64933000.0,436561000.0,par technology corp,new hartford,2,35,0
4434,237672000.0,131279000.0,88136000.0,56423000.0,-1.972596765,462775000.0,370000.0,83141000.0,237672000.0,65673000.0,50074000.0,-1828000.0,8177000.0,-8705000.0,-8705000.0,5570000.0,-311382000.0,151393000.0,"cantaloupe, inc.",malvern,2,35,0
4435,139000000000.0,65856793167.0,13938000000.0,-915000000.0,-239.8574601,-208516916.6,-28000000.0,126000000000.0,139000000000.0,77036350450.0,-21101000000.0,17454000000.0,2714000000.0,2496000000.0,2210254400.0,219000000.0,8314000000.0,10495535314.0,ford motor credit co llc,dearborn,4,61,6
4436,29638363000.0,12630373372.0,295063000.0,-376658000.0,-43.29997952,21829621.24,998000.0,28238484000.0,29638363000.0,17061577155.0,1357149000.0,-1973762000.0,239955000.0,811667000.0,115337309.8,91882000.0,1374973000.0,1374948000.0,national rural utilities cooperative finance corp /dc/,dulles,4,61,0
4437,32541000000.0,10387291884.0,1560329413.0,224000000.0,1.0,124615502.3,44000000.0,29148000000.0,32541000000.0,12288400848.0,464000000.0,-784000000.0,536000000.0,282000000.0,248350302.5,1787707040.0,3074000000.0,2831252136.0,caterpillar financial services corp,nashville,4,61,0
4438,12206072000.0,2450396378.0,168421000.0,-352115000.0,13.92917329,50813683.42,18248000.0,10894573000.0,12206072000.0,2751123933.0,-543724000.0,-34370000.0,225979000.0,81017802.99,159365199.0,1004078463.0,569666000.0,1311499000.0,cnh industrial capital llc,racine,4,61,0
4439,49090939.0,47855805.0,17030.0,-406765.2021,0.001,2905.0,121933.0,45078941.0,49090939.0,38188748.0,6999622.0,-48269.0,-7411612.0,336227.0,4261543.108,98872.0,1343334.0,4011998.0,"standard premium finance holdings, inc.",miami,4,61,0
4440,272823000.0,12829000.0,6619000.0,709877.7905,0.001,13000.0,4467000.0,14588000.0,272823000.0,3075000.0,-17841000.0,2202000.0,19250000.0,-23269461.13,17271306.69,5716000.0,-4173066000.0,258235000.0,swk holdings corp,dallas,4,61,0
4441,1580630000.0,382176000.0,88654000.0,-113473000.0,48.0,284000.0,-2517000.0,856177000.0,1580630000.0,245214000.0,373755000.0,-480433000.0,-7396000.0,-2709217.689,10746000.0,99597000.0,286539000.0,10912216057.0,columbus mckinnon corp,getzville,1,35,0
4442,568923000.0,213081000.0,15175000.0,-25832376.47,0.01,230000.0,816000.0,346448796.8,568923000.0,75482000.0,-34410000.0,-4586000.0,13141000.0,-3790674.7,24111000.0,64332000.0,49303000.0,209239000.0,"douglas dynamics, inc",milwaukee,1,35,0
4443,81697000000.0,42946000000.0,10312884001.0,1476000000.0,1.0,593488651.5,470000000.0,64817000000.0,81697000000.0,27508000000.0,-856000000.0,-1717000000.0,4046000000.0,3906999010.0,3603000000.0,12014000000.0,36934000000.0,11191997159.0,caterpillar inc,deerfield,1,35,0
4444,902300000.0,634500000.0,174500000.0,15900000.0,0.2,4600000.0,3200000.0,243000000.0,902300000.0,207800000.0,-8100000.0,-6800000.0,30500000.0,17700000.0,21000000.0,169800000.0,557900000.0,658800000.0,astec industries inc,chattanooga,1,35,0
4445,49222000000.0,23692315934.0,7820000000.0,-1045000000.0,-2.1110295,25000000.0,188000000.0,43148000000.0,49222000000.0,23106342423.0,-1481000000.0,-765000000.0,1371000000.0,1098000000.0,667251018.0,4667000000.0,4197000000.0,15246789027.0,cnh industrial n.v.,"london,",1,35,0
4446,1682300000.0,972600000.0,158500000.0,29800000.0,0.01,400000.0,8200000.0,995879579.2,1682300000.0,508100000.0,-2600000.0,-15300000.0,49700000.0,14800000.0,37400000.0,282800000.0,231700000.0,656200000.0,manitowoc co inc,milwaukee,2,35,0
4447,181273000.0,168074000.0,27544000.0,-8040000.0,-0.447525106,38266468.91,1543000.0,13823000.0,181273000.0,12129000.0,56000.0,-16226000.0,8130000.0,6174000.0,1227000.0,12251000.0,153602000.0,167450000.0,gencor industries inc,orlando,4,35,0
4448,502924000.0,148321000.0,1295000.0,806317.7525,0.001,29000.0,-7801000.0,300140000.0,502924000.0,101888000.0,-3419000.0,-10856000.0,15017000.0,-32665000.0,-13496000.0,179559000.0,38580000.0,202784000.0,landec corp ca,santa maria,2,20,0
4449,47705195.0,46640892.0,14365889.0,13800951.0,0.001,27584.0,17212.0,8486354.0,47705195.0,7909336.0,6843663.0,-2767971.0,9725259.0,1362616.0,1442454.0,265247.0,8129825.0,38316217.0,"farmmi, inc.","lishui, zhejiang province",4,20,0
4450,968276000.0,559910000.0,59834000.0,-3000.0,0.25,3041000.0,4469000.0,380864000.0,968276000.0,201657000.0,-9802000.0,-11821000.0,21620000.0,14136000.0,17727000.0,254012000.0,599998000.0,587412000.0,seneca foods corp,marion,2,20,0
4451,16211700000.0,1952900000.0,-32650931.84,-165500000.0,-2.654025512,148619499.5,51300000.0,8041400000.0,16211700000.0,2763200000.0,-223300000.0,-80000000.0,137800000.0,153900000.0,259400000.0,1988400000.0,2893800000.0,8170300000.0,j m smucker co,orrville,1,20,0
4452,3995493000.0,2980354000.0,1497721000.0,-252606000.0,-5.773513387,30148000.0,24991000.0,1623002000.0,3995493000.0,1412330000.0,-102533000.0,-40347000.0,-114970000.0,10505551.07,203081000.0,114693000.0,2677419000.0,2372491000.0,logitech international s.a.,newark,1,35,0
4453,5558900000.0,3908200000.0,1879300000.0,817500000.0,0.001,200000.0,7500000.0,4508700000.0,5558900000.0,1998500000.0,835100000.0,-751700000.0,734100000.0,137500000.0,147500000.0,506500000.0,-195700000.0,1050200000.0,"fortinet, inc.",sunnyvale,1,35,0
4454,1378404000.0,731973000.0,186718602.4,4983000.0,0.0001,9000.0,2285000.0,848718000.0,1378404000.0,494029000.0,-43541000.0,-10931000.0,59397000.0,27745000.0,34713000.0,16034000.0,71655000.0,529686000.0,"corsair gaming, inc.",fremont,4,35,0
4455,14110000000.0,5175000000.0,2124000000.0,-488000000.0,12.05573454,189000000.0,23000000.0,8545000000.0,14104000000.0,2637000000.0,-750000000.0,-69000000.0,331000000.0,137000000.0,202497792.7,271000000.0,5412000000.0,5551000000.0,xerox holdings corp,norwalk,1,35,0
4456,422398000.0,205195000.0,40549000.0,20563000.0,0.001,44000.0,304000.0,233874000.0,422398000.0,37603000.0,142846000.0,-147423000.0,25016000.0,6171000.0,9352000.0,3594000.0,-7823000.0,188524000.0,mitek systems inc,san diego,4,35,0
4457,1223024000.0,785406000.0,343733000.0,71637000.0,0.521587306,181000.0,-5310000.0,261452000.0,1223024000.0,158596000.0,222796000.0,-177676000.0,28386000.0,-39070000.0,-41082000.0,201080000.0,-2024966000.0,672428140.4,stratasys ltd.,eden prairie,1,35,0
4458,3141933000.0,1872190000.0,387310000.0,-289144000.0,0.0001,24000.0,1943000.0,2086330000.0,3141933000.0,1420448000.0,-62206000.0,-271243000.0,44305000.0,-115342000.0,-84510000.0,65886000.0,-2929538000.0,645479000.0,"fireeye, inc.",milpitas,1,35,0
4459,9903000.0,8469000.0,6245000.0,125000.0,0.001,7000.0,41000.0,1015000.0,9903000.0,928000.0,0.0,-142000.0,234000.0,63000.0,133000.0,423000.0,-49150000.0,8888000.0,interlink electronics inc,irvine,4,35,0
4460,64600191.0,64554841.0,52594357.0,28630496.0,0.001,31812.0,3238952.0,3136374.0,64600191.0,3136374.0,-2143747.893,17759514.0,11153435.0,13428349.0,8313808.0,45350.0,52552950.0,61463817.0,wetouch technology inc.,"meishan city, sichuan",4,35,0
4461,38415000.0,25798000.0,7960000.0,-2399000.0,0.01,130000.0,-1243000.0,11542000.0,38415000.0,6797000.0,146000.0,1447000.0,-3919000.0,-4320000.0,-2755000.0,1843000.0,15398000.0,26873000.0,transact technologies inc,hamden,4,35,0
4462,46830000.0,33332000.0,579000.0,17418000.0,0.01,30000.0,0.0,67856000.0,173370000.0,38798000.0,31978000.0,-2522000.0,-12038000.0,-13755000.0,-1455000.0,11386000.0,-15994000.0,-96903000.0,"evolv technologies holdings, inc.",houston,4,35,0
4463,215654846.0,555492.0,306896.0,-55501129.35,0.0001,-3455760.023,-3752573.134,29853387.0,215654846.0,2720887.0,102691322.8,-159248283.5,-612927.0,1937271.0,-3259362.0,-300079719.5,-7552792.0,5000009.0,markforged holding corp,watertown,4,35,0
4464,251776.0,251776.0,251291.0,-64309885.52,0.0001,20231.0,-5057110.011,711235.0,251776.0,711235.0,41550563.57,-141977699.4,32933748.48,-84862.0,-84757.0,-130879310.9,-41538983.0,-459459.0,novint technologies inc,washington,4,35,0
4465,105899000.0,80686000.0,36370000.0,24961000.0,0.001,23000.0,73000.0,32209000.0,105899000.0,30104000.0,29861000.0,-1672000.0,-2862000.0,1001000.0,-1529000.0,4101000.0,-409608000.0,73690000.0,"identiv, inc.",fremont,4,35,0
4466,71151000.0,61142000.0,33144000.0,-21388402.05,0.0,1347743.531,6000.0,24598000.0,71151000.0,20295000.0,-8148000.0,-1039000.0,-16384000.0,-11090000.0,-10735000.0,4480000.0,-100673000.0,-91399000.0,markforged holding corp,watertown,4,35,0
4467,172934000.0,326000.0,181000.0,-1147000.0,-1.58308151,49086265.08,0.0,38868000.0,172934000.0,7706000.0,18538880.47,-22336895.04,-1147000.0,-7626000.0,-8132000.0,161459084.2,-23620000.0,5000000.0,"evolv technologies holdings, inc.",houston,4,35,0
4468,141949000.0,122128000.0,107274000.0,47752000.0,0.001,32359865.85,506000.0,30223000.0,141949000.0,9767000.0,38786000.0,-88000.0,9054000.0,5341000.0,8300000.0,246000.0,-105787000.0,111726000.0,immersion corp,san francisco,4,35,0
4469,46526000.0,26268000.0,181000.0,5934000.0,0.001,35000.0,0.0,89186000.0,172934000.0,7706000.0,32180000.0,-9292000.0,-1147000.0,-7626000.0,-15463000.0,17552000.0,-23620000.0,5000000.0,"evolv technologies holdings, inc.",houston,4,35,0
4470,10241600000.0,4647300000.0,1874200000.0,-1081600000.0,0.0001,-189538975.9,33900000.0,9440557043.0,10241600000.0,5116700000.0,-1104000000.0,-1480600000.0,1503000000.0,-498900000.0,-304100000.0,318400000.0,-1666800000.0,634500000.0,palo alto networks inc,santa clara,1,35,0
4471,64600191.0,64554841.0,52594357.0,28630496.0,0.001,31812.0,3238952.0,3136374.0,64600191.0,3136374.0,-2442962.592,17759514.0,11153435.0,5067100.0,8313808.0,45350.0,52552950.0,61463817.0,wetouch technology inc.,"meishan city, sichuan",4,35,0
4472,115234000.0,61399000.0,11389000.0,-50000.0,0.05,526000.0,471000.0,32657000.0,115234000.0,16937000.0,-4218000.0,-1162000.0,5493000.0,7019000.0,4186000.0,12307000.0,57697000.0,82577000.0,"astronova, inc.",west warwick,4,35,0
4473,27405.0,27405.0,27305.0,-50288684.55,0.001,29272.0,-3965184.088,654707.0,27405.0,654707.0,47492.0,-52105356.98,-60052.0,-122315.0,4680309.304,-222667339.3,-159437701.0,-627302.0,"bioforce nanosciences holdings, inc.",virginia beach,4,38,0
4474,15117556000.0,2289093000.0,732836000.0,70046000.0,1.930732882,-356137395.1,562450000.0,3522676000.0,15117556000.0,587052000.0,-44482000.0,-148604000.0,268234000.0,1891528000.0,225644000.0,7241096197.0,11159475000.0,11594880000.0,"bio-rad laboratories, inc.",hercules,1,38,0
4475,3142904000.0,1172611000.0,142252000.0,47998000.0,0.01,448000.0,81372000.0,2951480000.0,3142904000.0,938369000.0,-130611000.0,-226045000.0,404412000.0,334426000.0,422160170.2,790512000.0,5429085000.0,191424000.0,mettler toledo international inc/,columbus,1,38,0
4476,27405.0,27405.0,27305.0,-50294022.69,0.001,29272.0,-3971021.159,654707.0,27405.0,654707.0,47492.0,-52114851.0,-60052.0,-267394.0,4654265.008,-222423900.2,-159437701.0,-627302.0,"bioforce nanosciences holdings, inc.",virginia beach,4,38,0
