Company,SEDAR_url
UIT Growth Equity Series RTR1 Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046996
UIT Growth Equity Series SpaceX Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00051761
Ukraine Enterprise Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002741
UKT Recycling Technologies Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007715
Ulster Petroleums Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004059
Ultima Energy Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003032
Ultra Green Packaging Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031557
Ultra Holdings Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013428
Ultra Petroleum Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005506
"Ultra Resources, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00042775
Ultra Resources Inc. ( formerly Ultra Lithium Inc.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00023128
Ultrasonix Medical Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00026143
Ultravision Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003009
Umami Sustainable Seafood Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027342
UMC Financial Management Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038878
UMF Group Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00044036
UMG Media Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043916
UMG Media Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045897
Unavest Capital Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003206
Unbridled Energy Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021414
Underbalanced Drilling Systems Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004443
Underground Energy Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025483
Underworld Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024763
Unibroue Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004667
Unican Security Systems Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003359
Unicoop Cooperative Agricole,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039353
Unidev Capital Mortgages Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039339
UniDoc Health Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00052703
Uniglobe.com Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00006059
Uniglobe Ventures Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005083
Unigold Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004036
Unigold Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003097
UniHost Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003275
Unilens Vision Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005373
UniLink Tele.com Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00012215
Unima Logiciel inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043179
Union Agriculture Group Corp,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031875
Union Gas Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009862
Union Gold Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007977
Union Pacific Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009936
Uniontown Energy Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027466
UNIPRIX INC.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008260
unique capital corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007819
Unique Elevations Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00044803
UNIREX Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008463
Unirom Technologies Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007573
UNI-Scan Global Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046664
Uni-Select Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002415
Uniserve Communications Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00020596
Unisphere Satellite Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00012499
Unisphere Waste Conversion Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00018047
UNISYNC Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00023310
Unite Capital Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031792
Unitech Energy Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00015605
Unitec International Controls Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007454
United America eHealth Technologies Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009208
United China International Enterprises Group Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008419
United Coal Holdings Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008236
United Corporations Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001250
"United Digital Network, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002539
United Dominion Industries Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001632
United Egg Farmers,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039623
United Global Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030903
United Gunn Resources Ltd,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008427
United Hunter Oil & Gas Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00026882
United Hydrocarbon International Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040009
United Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009834
United Industrial Services Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007703
United Keno Hill Mines Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003279
United Lithium Corp. (formerly United Battery Metals Corp.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043203
United Media Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004929
United Pacific Capital Resources Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00000205
United Protection Security Group Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010325
United Rayore Gas Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005131
United Silver Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028081
United Tex-sol Mines Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003900
United Therapeutics Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009760
"United Trans-Western, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010755
Unity Health Toronto,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00052643
Unity Wireless Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00017289
Universal 1992 Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001264
Universal Copper Ltd. (formerly Tasca Resources Ltd.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008247
Universal Gold Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004329
Universal Gold Mining Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00032525
Universal Ibogaine Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048034
Universal Ibogaine Inc. (formerly P Squared Renewables Inc.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00042575
Universal Infrastructure Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024304
Universal Potash Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027570
Universal PropTech Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027503
Universe2U Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00018350
Universitas Foundation of Canada,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008826
UNIVERSITAS Plan,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030663
University Health Network,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00011416
University of Ottawa,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040067
The University of Regina,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00044069
The University of Western Ontario,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043999
University of Windsor,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050144
UNX Energy Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00016276
Upco International Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036238
Upfile Services Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00016879
Upland Global Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008321
Upland Resource Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004989
The Upper Canada Brewing Company Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002615
Upper Canada Explorations Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00026997
Upper Lake Oil and Gas Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00026019
Upper Mission Development Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00051541
"UpSnap, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021051
Upstream Biosciences Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027341
UpTempo Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045601
Upton Copper Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010901
Upton Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001965
UraMin Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024719
Uranerz Energy Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025814
Uranium Energy Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025119
Uranium Focused Energy Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024854
Uranium Investment Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00029169
Uranium Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027136
Uranium North Resources Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024091
Uranium One Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005203
Uranium Participation Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021970
Uranium Power Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00006026
Uranium Royalty Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043712
UrAsia Energy Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00018224
Urastar Gold Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025346
Uravan Minerals Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010457
URBANA.CA INC,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00015200
Urbanac CDN LP,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040559
Urbana Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005150
Urban Animal Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043387
Urban Barns Foods Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00029209
Urban Communications Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008077
Urban Edge Homes Ltd,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039529
Urbanfund Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009863
UrbanGold Minerals Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046118
"urban-gro, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00049580
Urbanimmersive Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031642
UrbanStar Glendale Manor Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050401
UrbanStar Horse Creek Development Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043001
UrbanStar Horse Creek Development PH2 Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046120
Urbanstar Mountain View Estates Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038806
Urbco Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004741
Urbco Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009937
Ur-Energy Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021840
URSA MAJOR MINERALS INCORPORATED,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00014604
UrtheCast Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021023
URZ Energy Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039978
U.S. Agency Mortgage-Backed REIT Advantaged Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00033553
USA REIT FUND LLC,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00019958
U.S. Banks Income & Growth Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00037856
US Buyback Leaders Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036798
USC Family Education Savings Plans,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007926
USC Horizon Education Savings Plan,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013240
US Cobalt Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00026990
U.S. Consumer Defensive Index Portfolio Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00034171
US Copper Corp (formerly Crown Mining Corp.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030394
U.S. Cyclicals IncomeSeeker Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00034275
U.S. Cyclicals Investment Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00034304
U.S. Diamond Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007935
U.S. Dividend Growers Income Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036801
US Financial 15 Split Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021555
U.S. Financials Income Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036640
U.S. Geothermal Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004510
US Gold Canadian Acquisition Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024300
Usha Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045374
U.S. Housing Recovery Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00033500
U.S. Oil and Gas Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007920
U.S. Oil and Gas Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009527
US Oil Sands Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00006024
U.S. Silver Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00023678
U.S. Silver & Gold Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00033485
U.S. Steel Canada Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001549
U.S. Tactical Allocation Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028543
U.S. Technology Gorilla RSP Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013670
US Tungsten Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027925
UTILITY CORP.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002724
Utility & Pipe Split Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021859
Utility Split Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024294
UTS Energy Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00011500
Vaaldiam Mining Inc. (formerly Tiomin Resources Inc.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002437
Vaaldiam Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001560
Vadis Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010416
"Vail Resorts, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040001
Val-d'Or Mining Corporation (formerly Nunavik Nickel Mines Ltd.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031921
Valdor Technology International Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005679
Valdy Investments Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00047221
Valencia Capital Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00049486
Valener Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030520
The Valens Company Inc. (formerly Valens Groworks Corp.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025584
Valentine Ventures Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024811
VALEO PHARMA INC.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046048
Valero Energy Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00020479
Valeura Energy Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00014898
ValGold Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003649
Valhalla Diamond Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039461
VALHALLA GAME STUDIOS INTERNATIONAL LTD.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038852
Valhalla Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031575
Valiant Energy Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00022465
Valiant Enterprises Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008887
Valiant Enterprises Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008919
VALIANT MINERALS LTD.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025991
Valkyries Petroleum Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002902
Valley Fiber Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00047817
Valley High Ventures Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009138
Valmec Capital Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009529
"Valmie Resources, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00034533
Valmor Mortgage Investment Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039645
"Valor Communications Group, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00020618
ValOre Metals Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027156
Valorem Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036483
Valor Energy Corp,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028146
ValOro Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010750
Valour Partners High Yield Opportunity Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00051743
Valterra Resource Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010056
Valucap Investments Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007755
Value Capital Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00042759
Value Line® Timeliness 100 Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038097
Value Partners Group Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045940
Value Partners Group Inc. - OLD,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038911
Val Vista Energy Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00016035
"Vampt America, Inc.(formerly Coronado Corp.)",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00033142
Vanadian Energy Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013091
Vanadium 23 Capital Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048175
Vanadiumcorp Resource Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005245
Van Arbor Canadian Advantage Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021139
Van Arbor Euro Advantage Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00022656
Van Arbor U.S. Advantage Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021140
Vancouver Airport Authority,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046550
Vancouver Airport Fuel Facilities Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050092
Van Eck Robson Hard Assets Performance Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00019827
VANGUARD AVIATION CORP.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009991
Vanguard Oil Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003235
VAN HOUTTE INC.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002622
Vanity Capital Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028417
Vanoil Energy Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00029427
Vanquish Oil & Gas Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00023378
Vansen Pharma Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00035627
Vanstar Mining Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027851
Vantage Point Apartments (Issuer) Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00006017
"VantagePoint Systems, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013572
Vantage Systems Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008249
Vantex Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005294
Variable Rate MBS Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00022498
Variable Rate MBS Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00022564
VAR Resources Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005156
Vastcon Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00042527
